station_id,place_name,province,latitude,longitude,country,api_source,alternative_name,timezone
01425,"Ford Harbour, NL",NL,56.4663686,-61.19228058,Canada,CHS,,America/Goose_Bay
01430,"Nain, NL",NL,56.543452,-61.686473,Canada,CHS,"Nain, Nunainguk, Unity Bay",America/Goose_Bay
01435,"Young's Harbour, NL",NL,56.633,-61.061,Canada,CHS,,America/Goose_Bay
01450,"Port Manvers, NL",NL,56.954676,-61.506858,Canada,CHS,,America/Goose_Bay
01452,"Kiglapait Harbour, NL",NL,57.158904,-61.56302,Canada,CHS,,America/Goose_Bay
01458,"Igloksoatalik Island, NL",NL,57.67846,-61.816734,Canada,CHS,,America/Goose_Bay
01465,"Hebron, NL",NL,58.199632,-62.624991,Canada,CHS,,America/Goose_Bay
01470,"Saglek Bay, NL",NL,58.486817,-62.668467,Canada,CHS,,America/Goose_Bay
01485,"Brownell Point, NL",NL,59.392177,-63.877661,Canada,CHS,,America/Goose_Bay
01487,"Eclipse Channel, NL",NL,59.694339,-64.132595,Canada,CHS,,America/Goose_Bay
01490,"Williams Harbour, North Labrador, NL",NL,60.009951,-64.316726,Canada,CHS,,America/Goose_Bay
01495,"Cape Chidley, NL",NL,60.33468,-64.451803,Canada,CHS,,America/Goose_Bay
01520,"Bay St. Lawrence, NS",NS,47.002654,-60.467522,Canada,CHS,,America/Glace_Bay
01530,"St Paul Island, NS",NS,47.199,-60.146544,Canada,CHS,,America/Glace_Bay
01539,"Cheticamp, NS",NS,46.625175,-61.016557,Canada,CHS,"La Digue, LA DIGUE",America/Glace_Bay
01540,"La Pointe, NS",NS,46.603101,-61.0526,Canada,CHS,,America/Glace_Bay
01545,"Margaree Trailer, NS",NS,46.440193,-61.11288,Canada,CHS,,America/Glace_Bay
01546,"Margaree Harbour, NS",NS,46.4424,-61.112103,Canada,CHS,Belle Cote Breakwater,America/Glace_Bay
01547,"East Margaree River, NS",NS,46.42772,-61.088565,Canada,CHS,Margaree Fish Pond,America/Glace_Bay
01548,"East Margaree Bridge, NS",NS,46.39729,-61.078761,Canada,CHS,,America/Glace_Bay
01550,"Broad Cove Marsh, NS",NS,46.300635,-61.257343,Canada,CHS,,America/Glace_Bay
01560,"Port Hood, NS",NS,46.027909,-61.545014,Canada,CHS,,America/Glace_Bay
01570,"Aulds Cove, NS",NS,45.648343,-61.435526,Canada,CHS,,America/Glace_Bay
01576,"Havre Boucher, NS",NS,45.68962,-61.527238,Canada,CHS,,America/Glace_Bay
01580,"Cape Jack, NS",NS,45.683753,-61.574802,Canada,CHS,,America/Glace_Bay
01590,"Antigonish Harbour, NS",NS,45.672456,-61.907064,Canada,CHS,,America/Glace_Bay
01597,"Cribbeans Point, NS",NS,45.755204,-61.896344,Canada,CHS,Cribbons Point,America/Glace_Bay
01600,"Ballantynes Cove, NS",NS,45.858721,-61.918052,Canada,CHS,,America/Glace_Bay
01610,"Arisaig, NS",NS,45.7619714,-62.1716137,Canada,CHS,,America/Glace_Bay
01620,"Merigomish, NS",NS,45.648764,-62.448885,Canada,CHS,,America/Halifax
01630,"Pictou, NS",NS,45.6740806,-62.7033375,Canada,CHS,,America/Halifax
01635,"Pictou Island, NS",NS,45.802557,-62.585592,Canada,CHS,,America/Halifax
01640,"Caribou, NS",NS,45.73928,-62.688116,Canada,CHS,Caribou Ferry Terminal,America/Halifax
01650,"Souris, PE",PE,46.349625,-62.251762,Canada,CHS,,America/Halifax
01660,"Georgetown, PE",PE,46.17951,-62.531618,Canada,CHS,,America/Halifax
01662,"Montague, PE",PE,46.164725,-62.646332,Canada,CHS,,America/Halifax
01665,"Graham Pond, PE",PE,46.095961,-62.453698,Canada,CHS,,America/Halifax
01670,"Murray Harbour, PE",PE,46.005478,-62.523515,Canada,CHS,,America/Halifax
01680,"Wood Islands, PE",PE,45.952878,-62.749395,Canada,CHS,,America/Halifax
01690,"Point Prim, PE",PE,46.056251,-63.030217,Canada,CHS,,America/Halifax
01700,"Charlottetown, PE",PE,46.23012108,-63.1221766,Canada,CHS,,America/Halifax
01710,"Canoe Cove, PE",PE,46.149224,-63.303736,Canada,CHS,,America/Halifax
01715,"Victoria, PEI, PE",PE,46.212623,-63.489466,Canada,CHS,,America/Halifax
01725,"Port Borden, PE",PE,46.246127,-63.700721,Canada,CHS,,America/Halifax
01735,"Summerside, PE",PE,46.386486,-63.789649,Canada,CHS,,America/Halifax
01745,"Skinners Cove, NS",NS,45.79447,-63.04467,Canada,CHS,,America/Halifax
01760,"Malagash, NS",NS,45.77520205,-63.2961563,Canada,CHS,,America/Halifax
01770,"Cape Cliff, NS",NS,45.876731,-63.480512,Canada,CHS,,America/Halifax
01775,"Pugwash, NS",NS,45.8483972,-63.663297,Canada,CHS,,America/Halifax
01780,"Tidnish, NS",NS,45.997582,-64.007441,Canada,CHS,,America/Halifax
01785,"Port Elgin, NB",NB,46.051875,-64.082768,Canada,CHS,,America/Moncton
01790,"Cape Tormentine, NB",NB,46.134676,-63.776757,Canada,CHS,,America/Moncton
01800,"Cap Pelé, NB",NB,46.235841,-64.26127,Canada,CHS,"Cape Bald, CAPE BALD",America/Moncton
01804,"Pointe-du-Chêne, NB",NB,46.24061389,-64.53000556,Canada,CHS,,America/Moncton
01805,"Shediac Bay, NB",NB,46.22689722,-64.54510278,Canada,CHS,,America/Moncton
01810,"Cap de Caissie, NB",NB,46.312812,-64.509737,Canada,CHS,,America/Moncton
01812,"Cocagne, NB",NB,46.3380696,-64.61814202,Canada,CHS,,America/Moncton
01815,"Saint Thomas De Kent, NB",NB,46.447615,-64.636837,Canada,CHS,,America/Moncton
01820,"Richibucto Cape, NB",NB,46.67454025,-64.7125534,Canada,CHS,,America/Moncton
01825,"Richibucto Bar, NB",NB,46.710852,-64.791113,Canada,CHS,,America/Moncton
01827,"Richibucto, NB",NB,46.68032,-64.86042,Canada,CHS,,America/Moncton
01830,"Pointe Sapin, NB",NB,46.9628154,-64.8300883,Canada,CHS,,America/Moncton
01835,"Cape Egmont, PE",PE,46.408225,-64.133638,Canada,CHS,,America/Halifax
01845,"West Point, PE",PE,46.620079,-64.371788,Canada,CHS,,America/Halifax
01855,"Miminegash, PE",PE,46.88011,-64.234435,Canada,CHS,,America/Halifax
01860,"Skinners Pond, PE",PE,46.964224,-64.122878,Canada,CHS,,America/Halifax
01865,"North Point, PE",PE,47.0581997,-63.9960403,Canada,CHS,,America/Halifax
01875,"Tignish, PE",PE,46.950947,-63.9938431,Canada,CHS,,America/Halifax
01885,"Alberton, PE",PE,46.7951034,-64.0582548,Canada,CHS,,America/Halifax
01896,"Goodwood River, PE",PE,46.616799,-63.916607,Canada,CHS,,America/Halifax
01905,"Malpeque, PE",PE,46.523993,-63.696637,Canada,CHS,,America/Halifax
01915,"Rustico, PE",PE,46.4560018,-63.2940585,Canada,CHS,,America/Halifax
01918,"Covehead, PE",PE,46.429035,-63.146052,Canada,CHS,,America/Halifax
01925,"Crowbush Cove, PE",PE,46.4269503,-62.8399476,Canada,CHS,,America/Halifax
01935,"St Peters Bay, PE",PE,46.43862,-62.73313,Canada,CHS,,America/Halifax
01945,"Naufrage, PE",PE,46.468428,-62.417173,Canada,CHS,,America/Halifax
01955,"North Lake Harbour, PE",PE,46.4669804,-62.06881902,Canada,CHS,,America/Halifax
01960,"Anse à la Cabane, QC",QC,47.21766667,-61.98541667,Canada,CHS,Millerand,America/Halifax
01964,"Havre-Aubert, QC",QC,47.235189,-61.828083,Canada,CHS,Havre Aubert,America/Halifax
01966,"Île d'Entrée, QC",QC,47.277444,-61.718639,Canada,CHS,,America/Halifax
01970,"Cap-aux-Meules, QC",QC,47.378861,-61.857283,Canada,CHS,Grindstone Wharf,America/Halifax
01976,"Havre-aux-Maisons, QC",QC,47.405333,-61.836,Canada,CHS,House Harbour,America/Halifax
01981,"Pointe-Basse, QC",QC,47.389806,-61.789035,Canada,CHS,Pointe Basse,America/Halifax
01985,"Grande-Entrée, QC",QC,47.555842,-61.558949,Canada,CHS,Grande Entrée,America/Halifax
01986,"Old-Harry, QC",QC,47.570755,-61.467094,Canada,CHS,Old Harry Head,America/Halifax
01987,"Leslie, QC",QC,47.627778,-61.515667,Canada,CHS,Leslie Grosse Île,America/Halifax
01988,"Grosse Île - Mine Seleine, QC",QC,47.610739,-61.560078,Canada,CHS,Mine Seleine,America/Halifax
01990,"L'Étang-du-Nord, QC",QC,47.37,-61.958922,Canada,CHS,Étang du Nord,America/Halifax
02000,"Escuminac, NB",NB,47.082241,-64.885565,Canada,CHS,Lower Escuminac,America/Moncton
02010,"Portage Island, NB",NB,47.177032,-65.037294,Canada,CHS,,America/Moncton
02012,"Fox Island Range Light, NB",NB,47.11348,-65.043085,Canada,CHS,,America/Moncton
02014,"Cormorant (underwater), NB",NB,47.124708,-65.148642,Canada,CHS,,America/Moncton
02020,"Bas Neguac, NB",NB,47.256519,-65.053075,Canada,CHS,,America/Moncton
02022,"Neguac, NB",NB,47.240992,-65.072306,Canada,CHS,,America/Moncton
02025,"Burnt Church, NB",NB,47.190671,-65.134805,Canada,CHS,,America/Moncton
02028,"Baie du Vin Island, NB",NB,47.039056,-65.146615,Canada,CHS,,America/Moncton
02029,"Robichaud Spit, NB",NB,47.129705,-65.251003,Canada,CHS,,America/Moncton
02030,"Oak Point, NB",NB,47.116441,-65.267016,Canada,CHS,,America/Moncton
02033,"Loggieville, NB",NB,47.074387,-65.384277,Canada,CHS,,America/Moncton
02034,"Gordon Point, NB",NB,47.079161,-65.393159,Canada,CHS,,America/Moncton
02035,"Chatham, NB",NB,47.029867,-65.47223,Canada,CHS,,America/Moncton
02040,"Newcastle, NB",NB,46.998039,-65.561618,Canada,CHS,,America/Moncton
02060,"Tracadie, NB",NB,47.52295,-64.90893,Canada,CHS,,America/Moncton
02070,"Shippagan Gully, NB",NB,47.7187001,-64.669771,Canada,CHS,,America/Moncton
02071,"Shippagan, NB",NB,47.747852,-64.702431,Canada,CHS,,America/Moncton
02090,"Miscou, NB",NB,47.896209,-64.578601,Canada,CHS,,America/Moncton
02110,"Caraquet, NB",NB,47.79601475,-64.927602,Canada,CHS,,America/Moncton
02120,"Stonehaven, NB",NB,47.7542608,-65.3618448,Canada,CHS,,America/Moncton
02130,"Bathurst Harbour, NB",NB,47.614601,-65.639602,Canada,CHS,,America/Moncton
02145,"Belledune, NB",NB,47.908954,-65.845892,Canada,CHS,Chaleur,America/Moncton
02165,"Dalhousie, NB",NB,48.0720178,-66.3776873,Canada,CHS,,America/Moncton
02175,"Campbellton, NB",NB,48.0115566,-66.6693986,Canada,CHS,,America/Moncton
02196,"Miguasha, QC",QC,48.09878599,-66.34707575,Canada,CHS,,America/Toronto
02200,"Carleton, QC",QC,48.100181,-66.130929,Canada,CHS,Carleton Center,America/Toronto
02215,"Pointe Howatson, QC",QC,48.137764,-65.836794,Canada,CHS,"Les Caps Noirs, Black Cape",America/Toronto
02230,"Bonaventure, QC",QC,48.037623,-65.481124,Canada,CHS,,America/Toronto
02235,"Paspébiac, QC",QC,48.018652,-65.257383,Canada,CHS,Paspebiac,America/Toronto
02240,"Saint-Godefroi, QC",QC,48.073804,-65.113371,Canada,CHS,St-Godefroi,America/Toronto
02250,"Port-Daniel-Gascons, QC",QC,48.182612,-64.96142,Canada,CHS,,America/Toronto
02253,"Gascons, QC",QC,48.19073,-64.861547,Canada,CHS,,America/Toronto
02260,"Newport, QC",QC,48.284376,-64.71932,Canada,CHS,Newport Point,America/Toronto
02269,"Chandler, QC",QC,48.34205,-64.657065,Canada,CHS,,America/Toronto
02279,"Grande-Rivière, QC",QC,48.392651,-64.492455,Canada,CHS,,America/Toronto
02285,"Sainte-Thérèse-de-Gaspé, QC",QC,48.415011,-64.39517,Canada,CHS,Petite Rivière Est,America/Toronto
02290,"Cap-d'Espoir, QC",QC,48.414713,-64.327389,Canada,CHS,Cap-D'Espoir,America/Toronto
02295,"L'Anse-à-Beaufils, QC",QC,48.472174,-64.30779,Canada,CHS,Anse-à-Beaufils,America/Toronto
02309,"Mal-Bay, QC",QC,48.620111,-64.199972,Canada,CHS,Malbay,America/Toronto
02310,"Pointe Saint-Pierre, QC",QC,48.633389,-64.166,Canada,CHS,,America/Toronto
02314,"L'Anse-à-Brillant, QC",QC,48.72065004,-64.29060876,Canada,CHS,Anse-à-Brillant,America/Toronto
02319,"Sandy Beach, QC",QC,48.825917,-64.440722,Canada,CHS,Sandy Beach Wharf,America/Toronto
02330,"Rivière-au-Renard, QC",QC,48.997,-64.3805,Canada,CHS,,America/Toronto
02335,"L'Anse-à-Valleau, QC",QC,49.081,-64.544667,Canada,CHS,Anse à Valleau,America/Toronto
02340,"Cloridorme, QC",QC,49.185833,-64.847833,Canada,CHS,,America/Toronto
02350,"Grande-Vallée, QC",QC,49.229833,-65.1345,Canada,CHS,Grande-Vallee,America/Toronto
02360,"Port-Menier, QC",QC,49.811667,-64.366667,Canada,CHS,Port Menier,America/Toronto
02375,"Pointe du Sud-Ouest, QC",QC,49.395,-63.59,Canada,CHS,Southwest Point,America/Toronto
02415,"Baie du Renard, QC",QC,49.281667,-61.834,Canada,CHS,Baie-du-Renard,America/Toronto
02470,"Mingan, QC",QC,50.289167,-64.020167,Canada,CHS,,America/Toronto
02480,"Havre-Saint-Pierre, QC",QC,50.237056,-63.609194,Canada,CHS,,America/Toronto
02490,"Baie-Johan-Beetz, QC",QC,50.283667,-62.810167,Canada,CHS,Baie Johan Beetz,America/Blanc-Sablon
02510,"Natashquan, QC",QC,50.189167,-61.8415,Canada,CHS,Natashquan Harbour,America/Blanc-Sablon
02518,"Kegaska, QC",QC,50.184286,-61.263938,Canada,CHS,Kégashka,America/Blanc-Sablon
02530,"Gethsémani, QC",QC,50.212108,-60.689319,Canada,CHS,Gethsemani,America/Blanc-Sablon
02550,"Harrington Harbour, QC",QC,50.496333,-59.476,Canada,CHS,Harrington-Harbour,America/Blanc-Sablon
02554,"Tête-à-la-Baleine, QC",QC,50.68,-59.24,Canada,CHS,Tête-a-la-Baleine,America/Blanc-Sablon
02556,"Baie des Moutons, QC",QC,50.769304,-59.03234,Canada,CHS,Baie-des-Moutons,America/Blanc-Sablon
02558,"La Tabatière, QC",QC,50.838294,-58.972951,Canada,CHS,Baie de la Tabatière,America/Blanc-Sablon
02564,"Saint-Augustin, QC",QC,51.176333,-58.534667,Canada,CHS,St Augustin,America/Blanc-Sablon
02577,"Vieux-Fort, QC",QC,51.421833,-57.8145,Canada,CHS,Baie du Vieux Fort,America/Blanc-Sablon
02579,"Rivière-Saint-Paul, QC",QC,51.4711,-57.7075,Canada,CHS,Rivière-St-Paul,America/Blanc-Sablon
02580,"Île des Esquimaux, QC",QC,51.424,-57.7025,Canada,CHS,Rivière Saint-Paul,America/Blanc-Sablon
02581,"Baie Chevalier, QC",QC,51.432483,-57.638472,Canada,CHS,,America/Blanc-Sablon
02583,"Middle Bay, QC",QC,51.463,-57.485,Canada,CHS,Middle-Bay,America/Blanc-Sablon
02588,"Blanc-Sablon, QC",QC,51.415333,-57.150667,Canada,CHS,Blanc Sablon,America/Blanc-Sablon
02590,"Forteau Bay, NL",NL,51.46944,-56.953481,Canada,CHS,,America/St_Johns
02595,"West St. Modeste, NL",NL,51.594882,-56.704036,Canada,CHS,,America/St_Johns
02600,"Red Bay, NL",NL,51.732061,-56.43062,Canada,CHS,,America/St_Johns
02633,"Savage Cove, NL",NL,51.3327256,-56.70043202,Canada,CHS,,America/St_Johns
02635,"Flowers Cove, NL",NL,51.29992,-56.735151,Canada,CHS,,America/St_Johns
02637,"Anchor Point, NL",NL,51.233626,-56.797733,Canada,CHS,,America/St_Johns
02638,"St. Barbe, NL",NL,51.204308,-56.77283,Canada,CHS,,America/St_Johns
02642,"Shoal Cove West, NL",NL,51.024546,-57.022789,Canada,CHS,,America/St_Johns
02650,"Port Saunders, NL",NL,50.644007,-57.296997,Canada,CHS,,America/St_Johns
02655,"Port Aux Choix, NL",NL,50.70732869,-57.35684758,Canada,CHS,,America/St_Johns
02660,"Cow Head, NL",NL,49.9221072,-57.8039272,Canada,CHS,,America/St_Johns
02670,"Norris Cove, NL",NL,49.5173444,-57.87582752,Canada,CHS,,America/St_Johns
02680,"Corner Brook, NL",NL,48.95829816,-57.9431008,Canada,CHS,,America/St_Johns
02685,"Lark Harbour, NL",NL,49.0959298,-58.37913541,Canada,CHS,,America/St_Johns
02695,"Fox Island, NL",NL,48.695636,-58.683013,Canada,CHS,,America/St_Johns
02710,"Port Harmon, NL",NL,48.53051075,-58.52627363,Canada,CHS,Stephenville Pond,America/St_Johns
02720,"St Georges, NL",NL,48.430237,-58.484809,Canada,CHS,,America/St_Johns
02725,"Crabbes River, NL",NL,48.2184586,-58.8634113,Canada,CHS,St. Davids,America/St_Johns
02750,"Rivière-au-Tonnerre, QC",QC,50.273333,-64.761001,Canada,CHS,,America/Toronto
02780,"Sept-Îles, QC",QC,50.200369,-66.385102,Canada,CHS,Seven Islands,America/Toronto
02790,"Port-Cartier, QC",QC,50.0325,-66.7875,Canada,CHS,,America/Toronto
02815,"Baie-Trinité, QC",QC,49.42165872,-67.28240575,Canada,CHS,,America/Toronto
02826,"Godbout, QC",QC,49.322167,-67.592667,Canada,CHS,,America/Toronto
02840,"Baie-Comeau, QC",QC,49.231333,-68.131001,Canada,CHS,,America/Toronto
02880,"Forestville, QC",QC,48.738333,-69.052167,Canada,CHS,,America/Toronto
02883,"Portneuf-sur-Mer, QC",QC,48.640833,-69.093333,Canada,CHS,Sainte-Anne-de-Portneuf,America/Toronto
02900,"Les Escoumins, QC",QC,48.346167,-69.388833,Canada,CHS,,America/Toronto
02920,"Mont-Louis, QC",QC,49.235167,-65.7375,Canada,CHS,,America/Toronto
02933,"Petite-Tourelle, QC",QC,49.167833,-66.372833,Canada,CHS,Saint-Joachim-de-Tourelle,America/Toronto
02935,"Sainte-Anne-des-Monts, QC",QC,49.134,-66.485833,Canada,CHS,,America/Toronto
02940,"Cap-Chat, QC",QC,49.098333,-66.6815,Canada,CHS,,America/Toronto
02945,"Le Gros Méchins, QC",QC,49.005833,-66.9775,Canada,CHS,,America/Toronto
02955,"Matane, QC",QC,48.853333,-67.533167,Canada,CHS,,America/Toronto
02975,"Pointe aux Cenelles, QC",QC,48.642833,-68.166667,Canada,CHS,Pointe-aux-Cenelles,America/Toronto
02980,"Pointe-au-Père, QC",QC,48.519167,-68.473167,Canada,CHS,,America/Toronto
02985,"Rimouski, QC",QC,48.478333,-68.513667,Canada,CHS,,America/Toronto
02995,"Le Bic, QC",QC,48.377167,-68.7265,Canada,CHS,Bic,America/Toronto
03000,"Île Bicquette, QC",QC,48.4155,-68.893333,Canada,CHS,,America/Toronto
03005,"Trois-Pistoles, QC",QC,48.134667,-69.186833,Canada,CHS,,America/Toronto
03030,"Saint-Siméon, QC",QC,47.840667,-69.873167,Canada,CHS,,America/Toronto
03045,"Pointe-au-Pic, QC",QC,47.621667,-70.140833,Canada,CHS,,America/Toronto
03052,"Cap-aux-Oies, QC",QC,47.487167,-70.232667,Canada,CHS,,America/Toronto
03057,"Saint-Joseph-de-la-Rive, QC",QC,47.448833,-70.3655,Canada,CHS,,America/Toronto
03058,"Saint-Bernard-sur-Mer, QC",QC,47.4205,-70.392167,Canada,CHS,"Saint-Bernard, Île aux Coudres",America/Toronto
03060,"Cap-aux-Corbeaux, QC",QC,47.4255,-70.455667,Canada,CHS,,America/Toronto
03070,"Sault-au-Cochon, QC",QC,47.199667,-70.635833,Canada,CHS,,America/Toronto
03071,"Rocher de Neptune, QC",QC,47.161667,-70.6075,Canada,CHS,Rocher-Neptune,America/Toronto
03072,"Bouée K92, QC",QC,47.158517,-70.658167,Canada,CHS,,America/Toronto
03087,"Sainte-Anne-de-Beaupré, QC",QC,47.0185,-70.9255,Canada,CHS,,America/Toronto
03095,"Montmorency, QC",QC,46.881167,-71.144667,Canada,CHS,,America/Toronto
03100,"Saint-François I.O., QC",QC,46.9965,-70.808167,Canada,CHS,Saint-Francois I.O.,America/Toronto
03104,"Bouée K136, QC",QC,46.924833,-70.869,Canada,CHS,,America/Toronto
03105,"Saint-Jean I.O., QC",QC,46.915667,-70.8965,Canada,CHS,,America/Toronto
03110,"Saint-Laurent I.O., QC",QC,46.85816667,-71.00333333,Canada,CHS,,America/Toronto
03120,"Île Verte, QC",QC,48.051167,-69.424667,Canada,CHS,,America/Toronto
03122,"L'Isle-Verte, QC",QC,48.024667,-69.408,Canada,CHS,Chenal de l'Île Verte,America/Toronto
03125,"Gros-Cacouna, QC",QC,47.9275,-69.513667,Canada,CHS,,America/Toronto
03130,"Rivière-du-Loup, QC",QC,47.846833,-69.571833,Canada,CHS,,America/Toronto
03140,"Île aux Lièvres, QC",QC,47.801167,-69.770667,Canada,CHS,Îles-aux-Lièvres,America/Toronto
03145,"Le Petit Pèlerin, QC",QC,47.701,-69.758333,Canada,CHS,Le Petit Pelerin,America/Toronto
03150,"La Grande Île, QC",QC,47.624167,-69.860833,Canada,CHS,Grande-ile,America/Toronto
03160,"Pointe-aux-Orignaux, QC",QC,47.487,-70.025833,Canada,CHS,,America/Toronto
03170,"Saint-Jean-Port-Joli, QC",QC,47.216167,-70.274667,Canada,CHS,,America/Toronto
03180,"L'Isle-aux-Grues, QC",QC,47.055333,-70.5315,Canada,CHS,L'ile-aux-Grues,America/Toronto
03190,"La Grosse Île, QC",QC,47.0195,-70.670833,Canada,CHS,,America/Toronto
03200,"Berthier-sur-Mer, QC",QC,46.936167,-70.737333,Canada,CHS,,America/Toronto
03248,"Vieux-Québec, QC",QC,46.811111,-71.20175,Canada,CHS,,America/Toronto
03250,"Lauzon, QC",QC,46.8325,-71.157833,Canada,CHS,Québec (Lauzon),America/Toronto
03251,"Immigration Wharf, QC",QC,46.7923,-71.2265,Canada,CHS,,America/Toronto
03260,"Saint-Romuald, QC",QC,46.761333,-71.240333,Canada,CHS,St-Romuald,America/Toronto
03264,"Quai des Cageux, QC",QC,46.755,-71.2715,Canada,CHS,Quai Irving,America/Toronto
03265,"Pont de Québec, QC",QC,46.745581,-71.287938,Canada,CHS,,America/Toronto
03270,"Saint-Nicolas, QC",QC,46.712,-71.378833,Canada,CHS,,America/Toronto
03280,"Neuville, QC",QC,46.6965,-71.572833,Canada,CHS,,America/Toronto
03295,"Pointe Platon, QC",QC,46.670833,-71.846,Canada,CHS,Pointe-au-Platon,America/Toronto
03300,"Portneuf, QC",QC,46.681167,-71.877167,Canada,CHS,,America/Toronto
03304,"Lotbinière (moulin à blé), QC",QC,46.650667,-71.889833,Canada,CHS,Moulin a Ble,America/Toronto
03325,"Grondines, QC",QC,46.585333,-72.038833,Canada,CHS,,America/Toronto
03335,"Deschaillons-sur-Saint-Laurent, QC",QC,46.561033,-72.106222,Canada,CHS,Deschaillons,America/Toronto
03337,"Les Bricailles, QC",QC,46.549833,-72.134333,Canada,CHS,Brickyard,America/Toronto
03345,"Batiscan, QC",QC,46.500333,-72.245833,Canada,CHS,,America/Toronto
03350,"Champlain, QC",QC,46.440167,-72.339667,Canada,CHS,,America/Toronto
03353,"Bécancour, QC",QC,46.400333,-72.3795,Canada,CHS,Becancour,America/Toronto
03360,"Trois-Rivières, QC",QC,46.3405,-72.539167,Canada,CHS,,America/Toronto
03424,"Baie-Sainte-Catherine, QC",QC,48.126333,-69.72975,Canada,CHS,Anse du Portage,America/Toronto
03425,"Tadoussac, QC",QC,48.138333,-69.714,Canada,CHS,,America/Toronto
03440,"L'Anse-Saint-Jean, QC",QC,48.245,-70.179667,Canada,CHS,Anse Saint-Jean,America/Toronto
03460,"Port-Alfred, QC",QC,48.3339,-70.869267,Canada,CHS,Port Alfred,America/Toronto
03466,"Grande-Anse, QC",QC,48.401667,-70.832833,Canada,CHS,,America/Toronto
03480,"Chicoutimi, QC",QC,48.43083333,-71.05483333,Canada,CHS,,America/Toronto
03510,"Qarqortoq, Greenland",Greenland,60.716667,-46.033333,Canada,CHS,"Julianehaab, JULIANEHAAB",America/Nuuk
03575,"Nuuk, Greenland",Greenland,64.183333,-51.75,Canada,CHS,"Godthaab, GODTHAAB",America/Nuuk
03670,"North Star Bay, Greenland",Greenland,76.545,-68.875,Canada,CHS,Pituffik,America/Thule
03671,"Thule, Greenland",Greenland,76.533333,-68.900002,Canada,CHS,Pituffik,America/Thule
03690,"Foulke Harbour, Greenland",Greenland,78.3,-72.633333,Canada,CHS,"Foulke Fiord, FOULKE FIORD, Foulke Havn",America/Thule
03710,"Rensselaer Bay, Greenland",Greenland,78.6258,-70.9658,Canada,CHS,,America/Thule
03735,"Thank God Harbour, Greenland",Greenland,81.6,-61.633333,Canada,CHS,Thank God Havn,America/Nuuk
03755,"Cape Bryant, Greenland",Greenland,82.338,-55.2044,Canada,CHS,,America/Nuuk
03765,"Alert, NU",NU,82.494152,-62.3096,Canada,CHS,"Dumb Bell Bay, DUMB BELL BAY",America/Iqaluit
03780,"Cape Sheridan , NU",NU,82.455349,-61.448051,Canada,CHS,,America/Iqaluit
03785,"Wrangel Bay, NU",NU,82.0,-62.5,Canada,CHS,,America/Iqaluit
03790,"Discovery Harbour, NU",NU,81.733333,-64.733333,Canada,CHS,DISCOVERY HBR.,America/Iqaluit
03838,"Alexandra Fiord, NU",NU,78.9118,-75.479496,Canada,CHS,,America/Iqaluit
03840,"Pim Island, NU",NU,78.671667,-74.171667,Canada,CHS,,America/Iqaluit
03902,"Cape Liverpool, NU",NU,73.65,-78.05,Canada,CHS,,America/Iqaluit
03916,"Nova Zembla Island, NU",NU,72.169083,-74.920444,Canada,CHS,,America/Iqaluit
03940,"Clyde River, NU",NU,70.464361,-68.587167,Canada,CHS,,America/Iqaluit
03960,"Cape Hooper, NU",NU,68.46276,-66.817,Canada,CHS,,America/Iqaluit
03970,"Kivitoo, NU",NU,67.93,-64.93,Canada,CHS,,America/Iqaluit
03980,"Qikiqtarjuaq, NU",NU,67.56052,-64.031752,Canada,CHS,"Broughton Island, BROUGHTON ISLAND",America/Iqaluit
03995,"Cape Dyer, NU",NU,66.558333,-61.659444,Canada,CHS,,America/Iqaluit
04029,"Pangnirtung, NU",NU,66.140883,-65.8284,Canada,CHS,,America/Iqaluit
04031,"Aulatsivik Point, NU",NU,66.181086,-65.636452,Canada,CHS,,America/Iqaluit
04040,"Clearwater Fiord, NU",NU,66.6,-67.316667,Canada,CHS,,America/Iqaluit
04045,"Imigen Island, NU",NU,66.027274,-67.07126,Canada,CHS,,America/Iqaluit
04070,"Brevoort Harbour, NU",NU,63.316667,-64.15,Canada,CHS,,America/Iqaluit
04100,"Resor Island, NU",NU,63.214933,-67.9904,Canada,CHS,,America/Iqaluit
04120,"Frobisher's Farthest, NU",NU,63.47985,-68.027527,Canada,CHS,,America/Iqaluit
04135,"Lewis Bay, NU",NU,63.6,-68.075,Canada,CHS,,America/Iqaluit
04140,"Iqaluit, NU",NU,63.712667,-68.5025,Canada,CHS,"Koojesse Inlet, Frobisher Bay, FROBISHER BAY, KOOJESSE INLET",America/Iqaluit
04160,"Sorry Harbour, NU",NU,61.616667,-64.733333,Canada,CHS,,America/Iqaluit
04170,"Acadia Cove, NU",NU,61.343078,-64.898161,Canada,CHS,,America/Iqaluit
04205,"Kimmirut, NU",NU,62.796,-69.775,Canada,CHS,"Lake Harbour, LAKE HARBOUR",America/Iqaluit
04215,"Ashe Inlet, NU",NU,62.54086,-70.54564,Canada,CHS,"Big Island, Big Island",America/Iqaluit
04245,"Kinngait, NU",NU,64.22967,-76.49499,Canada,CHS,Cape Dorset,America/Iqaluit
04255,"Schooner Harbour, NU",NU,64.4035,-77.875,Canada,CHS,,America/Iqaluit
04265,"Port Burwell, NU",NU,60.4175,-64.842,Canada,CHS,"Killiniq, Killiniq",America/Iqaluit
04275,"Beacon Island, QC",QC,58.900168,-66.334805,Canada,CHS,,America/Iqaluit
