station_id,place_name,latitude,longitude,timezone
8534657,"Pleasantville, Lakes Bay, NJ",39.3817,-74.5183,America/New_York
8534691,"Great Egg Harbor River, NJ",39.3683,-74.7167,America/New_York
8534720,"Atlantic City, NJ",39.356666564941406,-74.41805267333984,America/New_York
8534739,"Dock Thorofare, NJ",39.3517,-74.54,America/New_York
8534770,"Ventnor City, Fishing Pier, NJ",39.335,-74.4767,America/New_York
8534778,"Steelmanville, Patcong River, NJ",39.334999084472656,-74.5967025756836,America/New_York
8534836,"Longport, Risely Channel, NJ",39.3083,-74.5333,America/New_York
8534883,"Tuckahoe,Tuckahoe River, NJ",39.295,-74.7483,America/New_York
8534975,"Great Egg Harbor Bay, NJ",39.2883,-74.6283,America/New_York
8535001,"Cedar Swamp, Tuckahoe River, NJ",39.2467,-74.7183,America/New_York
8535055,"Bivalve, Maurice River, NJ",39.23249816894531,-75.03279876708984,America/New_York
8535101,"Corson Inlet, NJ",39.215,-74.6483,America/New_York
8535163,"Strathmere, Strathmere Bay, NJ",39.2,-74.6567,America/New_York
8535221,"Ludlam Bay, NJ",39.1767,-74.71,America/New_York
8535309,"Townsend Sound, NJ",39.1467,-74.75,America/New_York
8535357,"Stites Sound, NJ",39.12,-74.755,America/New_York
8535375,"Townsend Inlet, NJ",39.1217,-74.7167,America/New_York
8535419,"Ingram Thorofare, NJ",39.11,-74.7383,America/New_York
8535451,"Longreach, NJ",39.1017,-74.755,America/New_York
8535581,"Stone Harbor, Great Channel, NJ",39.05670166015625,-74.76499938964844,America/New_York
8535661,"Nummy Is.,Grassy Snd.Ch., NJ",39.0283,-74.8017,America/New_York
8535695,"Old Turtle, Richardson Sound, NJ",39.0183,-74.8417,America/New_York
8535726,"West Wildwood, Grassy Sound, NJ",39.005,-74.8267,America/New_York
8535805,"Swain Channel, NJ",38.98,-74.8633,America/New_York
8535835,"Wildwood Crest, NJ",38.975,-74.8233,America/New_York
8535838,"Sunset Lake, NJ",38.9783,-74.8367,America/New_York
8535901,"Cape May Harbor, NJ",38.9483,-74.8917,America/New_York
8535902,"Cape Island Creek, NJ",38.9467,-74.9133,America/New_York
8535962,"Cape May, Atlantic Ocean, NJ",38.93,-74.935,America/New_York
8536021,"Cape May Point, NJ",38.9467,-74.9717,America/New_York
8536110,"Cape May, NJ",38.968299865722656,-74.95999908447266,America/New_York
8536271,"Villas-Jackson Pier, NJ",39.0183,-74.9533,America/New_York
8536449,"Dias Creek, NJ",39.0833,-74.8867,America/New_York
8536551,"Upper Bidwell Creek, NJ",39.1183,-74.8683,America/New_York
8536581,"Bidwell Creek Entrance, Delaware Bay, NJ",39.1283,-74.8917,America/New_York
8536687,"Sluice Creek, NJ",39.1617,-74.8317,America/New_York
8536736,"Dennis Creek, Delaware Bay, NJ",39.1783,-74.8517,America/New_York
8536752,"Upper Dennis Creek, NJ",39.1833,-74.8217,America/New_York
8536764,"West Creek, Delaware Bay, NJ",39.1883,-74.915,America/New_York
8536780,"East Point, NJ",39.2,-75.02,America/New_York
8536801,"Riggins Ditch, NJ",39.2,-74.97,America/New_York
8536823,"East Creek, NJ",39.2083,-74.9017,America/New_York
8536848,"Fishing Creek, NJ",39.2167,-75.1583,America/New_York
8536849,"Lower Dividing Creek, NJ",39.2167,-75.1033,America/New_York
8536851,"West Creek, NJ",39.2167,-74.925,America/New_York
8536855,"Riggins Ditch, Heislarville, NJ",39.2183,-74.98,America/New_York
8536931,"Fortescue Creek, NJ",39.2383,-75.175,America/New_York
8536935,"Weir Creek, Delaware Bay, NJ",39.25,-75.1283,America/New_York
8537026,"Hollywood Beach, NJ",39.275,-75.1417,America/New_York
8537052,"Money Island, NJ",39.285,-75.2383,America/New_York
8537059,"Mauricetown, Maurice River, NJ",39.285,-74.9917,America/New_York
8537079,"Newport Ldg., Nantuxent Creek, NJ",39.2917,-75.1983,America/New_York
8537101,"Cedar Creek, NJ",39.2983,-75.2467,America/New_York
8537116,"Back Creek, Del. Bay, NJ",39.305,-75.2783,America/New_York
8537121,"Ship John Shoal, NJ",39.30538888888889,-75.37667777777777,America/New_York
8537147,"Manumuskin River, NJ",39.3133,-74.985,America/New_York
8537242,"Manantico Creek, NJ",39.3433,-75.0083,America/New_York
8537353,"Tyndalls Wharf, NJ",39.3783,-75.235,America/New_York
8537359,"Millville, NJ",39.3917,-75.0417,America/New_York
8537374,"Greenwich, Cohansey River, NJ",39.3833,-75.35,America/New_York
8537416,"Stathems Neck, Stow Ck., NJ",39.4067,-75.405,America/New_York
8537488,"Pine Island, NJ",39.4217,-75.4283,America/New_York
8537489,"Raccoon Ditch, NJ",39.4217,-75.3817,America/New_York
8537535,"Mad Horse Creek, Delaware Bay, NJ",39.4317,-75.4467,America/New_York
8537562,"Stow Creek,Delaware Bay, NJ",39.4617,-75.4033,America/New_York
8537614,"Artificial Is., NJ",39.46,-75.5317,America/New_York
8537667,"Hope Creek, Delaware Bay, NJ",39.4583,-75.495,America/New_York
8537731,"Lower Alloway Creek, Del.Bay, NJ",39.4967,-75.5167,America/New_York
8537753,"Hancocks Bridge, Alloway Creek, NJ",39.505,-75.4833,America/New_York
8537774,"Abbots Meadow, NJ",39.5117,-75.4933,America/New_York
8537779,"Cooper Creek, NJ",39.5133,-75.4467,America/New_York
8537889,"Quinton, Alloway Creek, NJ",39.5483,-75.415,America/New_York
8537961,"Sinnickson Landing, Salem R., NJ",39.57,-75.4983,America/New_York
8537979,"Salem, NJ",39.5767,-75.4767,America/New_York
8538231,"Deepwater, Delaware River, NJ",39.6833,-75.51,America/New_York
8538274,"Auburn, Oldmans Creek, NJ",39.715,-75.36,America/New_York
8538369,"Pedricktown, Oldmans Creek, NJ",39.7617,-75.4033,America/New_York
8538438,"Mantua, NJ",39.795,-75.1767,America/New_York
8538449,"Bridgeport, Racoon Creek, NJ",39.8067,-75.355,America/New_York
8538512,"Paulsboro, Mantua Creek, NJ",39.835,-75.2383,America/New_York
8538548,"Woodbury Creek, NJ",39.86,-75.1867,America/New_York
8538552,"Billingsport, NJ",39.85,-75.25,America/New_York
8538601,"Westville, Big Timber Creek, NJ",39.8733,-75.1233,America/New_York
8538848,"North Branch,Rancocas Ck, Del B, NJ",39.9983,-74.8183,America/New_York
8538853,"Palmyra, Pennsauken Creek, NJ",39.9933,-75.0283,America/New_York
8538875,"Pompeston Creek, Delaware River, NJ",40.0133,-75.0083,America/New_York
8538886,"Tacony-Palmyra Bridge, NJ",40.01190185546875,-75.04299926757812,America/New_York
8538921,"Bridgeboro, Rancocas Creek, NJ",40.0283,-74.9317,America/New_York
8539094,"Burlington, Delaware River, NJ",40.08169937133789,-74.86969757080078,America/New_York
8539487,"Fieldsboro, Delaware River, NJ",40.1367,-74.7367,America/New_York
8539993,"Trenton Marine Terminal, NJ",40.1883,-74.755,America/New_York
8540433,"Marcus Hook, PA",39.81180555555556,-75.4095,America/New_York
8542699,"Norwood, Darby Creek, PA",39.88,-75.29,America/New_York
8542885,"Tinicum 4, Darby Creek, PA",39.8783,-75.2767,America/New_York
8543024,"Tinicum 3, Darby Creek, PA",39.8867,-75.265,America/New_York
8545240,"Philadelphia, PA",39.93305555555556,-75.14198055555556,America/New_York
8545530,"Philadelphia (Pier 11 North), Del. River, PA",39.9533,-75.1383,America/New_York
8546252,"Bridesburg, PA",39.97968333333333,-75.07931666666667,America/New_York
8548989,"Newbold, PA",40.13733333333333,-74.75183333333334,America/New_York
8549424,"Meenan, PA",40.1283,-74.8233,America/New_York
8550438,"Edgemoor, DE",39.75,-75.4933,America/New_York
8550714,"Wilmington, Christina R. Ent., DE",39.7183,-75.52,America/New_York
8551201,"New Castle, DE",39.6567,-75.5617,America/New_York
8551702,"Pea Patch Island, DE",39.5833,-75.5733,America/New_York
8551762,"Delaware City, DE",39.58219444444445,-75.58897222222222,America/New_York
8551851,"Delaware City Bridge, DE",39.57,-75.59,America/New_York
8551910,"Reedy Point, DE",39.5583333,-75.5719444,America/New_York
8554399,"Mahon River Entrance, DE",39.185,-75.4,America/New_York
8555388,"Murderkill River Entrance, DE",39.0583,-75.3967,America/New_York
8555889,"Brandywine Shoal Light, DE",38.98666666666667,-75.11333333333333,America/New_York
8556198,"Mispillion River Entrance, DE",38.945,-75.3133,America/New_York
8557380,"Lewes, DE",38.78283333333334,-75.11927777777778,America/New_York
8557863,"Rehoboth Beach, DE",38.72,-75.0833,America/New_York
8558690,"Indian River Inlet, DE",38.61,-75.07,America/New_York
8558814,"Rosedale Beach, Indian River, DE",38.59149932861328,-75.21160125732422,America/New_York
8559957,"Little Assawoman Bay, DE",38.45500183105469,-75.05829620361328,America/New_York
8570255,"Keydash, Isle Of Wight Bay, MD",38.3417,-75.085,America/New_York
8570280,"Ocean City, Fishing Pier, MD",38.3267,-75.0833,America/New_York
8570282,"Ocean City, MD",38.3317,-75.09,America/New_York
8570283,"Ocean City Inlet, MD",38.32833,-75.09166666666667,America/New_York
8570536,"South Point, Sinepuxent Neck, Chinc. Bay, MD",38.215,-75.1917,America/New_York
8570649,"Public Landing, Chincoteague Bay, MD",38.1483,-75.285,America/New_York
8570691,"Buntings Bridge, MD",38.13894444444445,-75.18352777777778,America/New_York
8571091,"Crisfield, MD",37.9767,-75.8633,America/New_York
8571117,"Ewell, Smith Island, MD",37.995,-76.0317,America/New_York
8571181,"Colbourn Creek, Big Annemessex R, MD",38.0483,-75.8033,America/New_York
8571214,"Holland Bar Light, MD",38.0683,-76.0967,America/New_York
8571351,"Chance, Nanticoke River, MD",38.1717,-75.945,America/New_York
8571359,"Snow Hill, MD",38.17833,-75.39666666666666,America/New_York
8571402,"Hooper Strait Lighthouse, MD",38.2267,-76.0767,America/New_York
8571421,"Bishops Head, MD",38.22,-76.0383,America/New_York
8571485,"Whitehaven, Wicomico River, MD",38.2683,-75.7883,America/New_York
8571519,"Middle Hoopers Island, MD",38.2967,-76.205,America/New_York
8571559,"Mccready'S Creek, MD",38.29999923706055,-76.00499725341797,America/New_York
8571579,"Barren Island, MD",38.3417,-76.265,America/New_York
8571616,"Salisbury, Wicomico River, MD",38.3650016784668,-75.60669708251953,America/New_York
8571702,"Beaverdam Creek, MD",38.42833,-76.23666666666666,America/New_York
8571773,"Vienna, MD",38.48333,-75.81833333333333,America/New_York
8571858,"Sharpstown, Nanticoke River, MD",38.54499816894531,-75.72329711914062,America/New_York
8571892,"Cambridge, MD",38.5725,-76.0616667,America/New_York
8571901,"Avalon, Tilganan Island, MD",38.71,-76.335,America/New_York
8571979,"Tilghman Island, Ferry Cove, MD",38.765,-76.3283,America/New_York
8572271,"Poplar Island, MD",38.75833333333333,-76.375,America/New_York
8572342,"St. Michaels, Miles River, MD",38.7867,-76.2217,America/New_York
8572467,"Kent Point, MD",38.8367,-76.3733,America/New_York
8572669,"Hillsboro, MD",38.9167,-75.945,America/New_York
8572770,"Matapeake, MD",38.9567,-76.355,America/New_York
8572955,"Love Point Pier, MD",39.0317,-76.3017,America/New_York
8573137,"Cliff'S Wharf, MD",39.11,-76.1383,America/New_York
8573211,"Deep Landing, Swan Creek, MD",39.145,-76.26,America/New_York
8573349,"Crumpton, MD",39.245,-75.925,America/New_York
8573364,"Tolchester Beach, MD",39.21344444444444,-76.24455555555555,America/New_York
8573704,"Betterton, MD",39.3717,-76.0633,America/New_York
8573903,"Town Point Wharf, MD",39.5033,-75.9167,America/New_York
8573927,"Chesapeake City, MD",39.5266667,-75.81,America/New_York
8574008,"Port Deposit, MD",39.6033,-76.1133,America/New_York
8574070,"Havre De Grace, MD",39.5367,-76.09,America/New_York
8574459,"Pond Point (Aberdeen P.G.), Bush River, MD",39.3883,-76.255,America/New_York
8574680,"Baltimore, MD",39.266693115234375,-76.57830810546875,America/New_York
8574683,"Fort Mchenry Marsh, MD",39.2617,-76.585,America/New_York
8574821,"Hawkins Point, Patapsco River, MD",39.2083,-76.5333,America/New_York
8574857,"North Point, MD",39.1967,-76.445,America/New_York
8574931,"Stony Creek, MD",39.1633,-76.5267,America/New_York
8575109,"Cornfield Creek, Magothy River, MD",39.1,-76.445,America/New_York
8575512,"Annapolis, MD",38.983882904052734,-76.48003387451172,America/New_York
8575550,"Gingerville Creek, South River, MD",38.9583,-76.555,America/New_York
8575787,"Rhode River, MD",38.8867,-76.54,America/New_York
8576363,"Chesapeake Beach, MD",38.7,-76.5333,America/New_York
8577004,"Long Beach, MD",38.465,-76.4733,America/New_York
8577188,"Cove Point, MD",38.3917,-76.3983,America/New_York
8577330,"Solomons Island, MD",38.31669998168945,-76.45169830322266,America/New_York
8578002,"Point Lookout, Potomac River, MD",38.04,-76.3233,America/New_York
8578240,"Piney Point, MD",38.1333333,-76.5333333,America/New_York
8579542,"Lower Marlboro, MD",38.655,-76.68333333333334,America/New_York
8579997,"Bladensburg, Anacostia River, MD",38.9333,-76.9383,America/New_York
8593005,"Washington Navy Yard,D.C., DC",38.8717,-76.995,America/New_York
8593545,"Kingman Lake, Anacostia River, DC",38.895,-76.9683,America/New_York
8593909,"East Lake, Anacostia River, DC",38.91,-76.955,America/New_York
8594900,"Washington, DC",38.87333333333334,-77.02166666666666,America/New_York
8630111,"Jesters Island, Chincoteague Bay, VA",37.9817008972168,-75.30169677734375,America/New_York
8630249,"Chincoteague, Uscg Station, VA",37.93170166015625,-75.38330078125,America/New_York
8630308,"Chincoteague Channel, South End, VA",37.9067,-75.405,America/New_York
8630315,"Southern Chincoteague Island, VA",37.902400970458984,-75.40789794921875,America/New_York
8631044,"Wachapreague, VA",37.60777777777778,-75.68583333333333,America/New_York
8631542,"Sand Shoal Inlet, Cobb Island, VA",37.3017,-75.7783,America/New_York
8631591,"Oyster Harbor, VA",37.2883,-75.925,America/New_York
8632200,"Kiptopeke, VA",37.165199279785156,-75.9884033203125,America/New_York
8632366,"Cape Charles Hbr (U.S. G. Wharf), VA",37.2633,-76.02,America/New_York
8632837,"Rappahannock Light, VA",37.538299560546875,-76.01499938964844,America/New_York
8632869,"Gaskins Pt., Occohannock Creek, VA",37.5567,-75.9167,America/New_York
8633091,"Harborton, Pungoteague Creek, VA",37.6667,-75.8333,America/New_York
8633362,"Schooner Bay, VA",37.7633,-75.7733,America/New_York
8633532,"Tangier Island, VA",37.8283,-75.9933,America/New_York
8633777,"Saxis, Starling Creek, VA",37.92169952392578,-75.72830200195312,America/New_York
8635027,"Dahlgren, VA",38.31975277777778,-77.03659722222223,America/New_York
8635150,"Colonial Beach, Potomac River, VA",38.2517,-76.96,America/New_York
8635257,"Rappahannock Bend, VA",38.2133,-77.2433,America/New_York
8635750,"Lewisetta, VA",37.99610137939453,-76.46440124511719,America/New_York
8635985,"Wares Wharf, VA",37.8733,-76.7833,America/New_York
8636128,"Fleet Pt, Great Wicomico River, VA",37.8133,-76.275,America/New_York
8636580,"Windmill Point, VA",37.6155,-76.28977777777777,America/New_York
8636653,"Lester Manor, VA",37.5833,-76.99,America/New_York
8636654,"New Mill Creek, (Greys Point), VA",37.5833,-76.4183,America/New_York
8636941,"Richmond Deepwater Terminal, James River, VA",37.45955555555555,-77.42077777777777,America/New_York
8637624,"Gloucester Point, VA",37.2467,-76.5,America/New_York
8637689,"Yorktown Uscg Training Center, VA",37.2265,-76.47880555555555,America/New_York
8637712,"Jamestown, VA",37.22010040283203,-76.79139709472656,America/New_York
8638017,"Fort Eustis (Marad), James River, VA",37.13822222222223,-76.62275,America/New_York
8638339,"Western Branch, VA",36.82322222222222,-76.39911111111111,America/New_York
8638421,"Burwell Bay, James River, VA",37.0567,-76.6683,America/New_York
8638424,"Kingsmill, VA",37.22,-76.6633,America/New_York
8638433,"Scotland, VA",37.185,-76.7833,America/New_York
8638445,"Lanexa, Chickahominy River, VA",37.4033,-76.9117,America/New_York
8638449,"Claremont, James River, VA",37.2317,-76.9483,America/New_York
8638450,"Tettington, James River, VA",37.24,-76.9433,America/New_York
8638464,"Wilcox Wharf, VA",37.315,-77.0983,America/New_York
8638476,"Jordan Point, James River, VA",37.3133,-77.2233,America/New_York
8638481,"Hopewell, VA",37.3133,-77.27,America/New_York
8638489,"Puddledock, VA",37.2667,-77.3717,America/New_York
8638491,"Chester, James River, VA",37.3833,-77.3783,America/New_York
8638495,"Richmond River Locks, James River, VA",37.525,-77.42,America/New_York
8638610,"Sewells Point, VA",36.9427778,-76.3286111,America/New_York
8638660,"Portsmouth, Norfolk Naval Shipyard, VA",36.8217,-76.2933,America/New_York
8638671,"Lafayette River, VA",36.88422222222222,-76.27585833333333,America/New_York
8638863,"Chesapeake Bay Bridge Tunnel, VA",36.96670150756836,-76.11329650878906,America/New_York
8638888,"Va. Pilots Dock, Lynnhaven Inlet, VA",36.9067,-76.09,America/New_York
8638901,"Cbbt, Chesapeake Channel, VA",37.032901763916016,-76.08329772949219,America/New_York
8638916,"Long Creek, Lynnhaven Bay, VA",36.9033,-76.07,America/New_York
8638923,"Broad Bay Canal East, VA",36.9017,-76.0617,America/New_York
8638999,"Cape Henry, VA",36.93000030517578,-76.00666809082031,America/New_York
8639207,"Rudee Inlet, VA",36.8317,-75.9733,America/New_York
8639214,"Rudee Heights, Lake Wesley, VA",36.825,-75.975,America/New_York
8639219,"South End, Lake Rudee, VA",36.825,-75.9817,America/New_York
8639348,"Money Point, VA",36.77819444444445,-76.30186111111111,America/New_York
8639414,"Deep Creek Entrance, VA",36.755,-76.2933,America/New_York
8639428,"Sandbridge, VA",36.6917,-75.92,America/New_York
8651370,"Duck, NC",36.18330001831055,-75.74669647216797,America/New_York
8652226,"Jennette'S Pier, NC",35.91,-75.59169444444444,America/New_York
8652247,"Manns Harbor, NC",35.9033,-75.77,America/New_York
8652437,"Oyster Creek, NC",35.845,-75.655,America/New_York
8652547,"Roanoke Marshes Light, NC",35.8117,-75.7,America/New_York
8652587,"Oregon Inlet Marina, NC",35.79569444444444,-75.54819444444445,America/New_York
8652648,"Old House Channel, NC",35.77669906616211,-75.58499908447266,America/New_York
8652678,"Uscg Lifeboat Station, Oregon Inlet, NC",35.7683,-75.5267,America/New_York
8653215,"Rodanthe, Pamlico Sound, NC",35.595001220703125,-75.4717025756836,America/New_York
8653244,"Pungo River Nc 45, NC",35.585201263427734,-76.48560333251953,America/New_York
8653471,"Engelhard, NC",35.5093994140625,-75.98889923095703,America/New_York
8653951,"Peter'S Ditch, NC",35.35013888888889,-75.51202777777777,America/New_York
8654400,"Cape Hatteras Fishing Pier, NC",35.2233,-75.635,America/New_York
8654467,"Uscg Station Hatteras, NC",35.20861111111111,-75.70419444444444,America/New_York
8654769,"Ocracoke, Pamlico Sound, NC",35.115501403808594,-75.98690032958984,America/New_York
8655133,"Oriental, Neuse River, NC",35.024600982666016,-76.69180297851562,America/New_York
8655151,"Cedar Island, NC",35.01890182495117,-76.31430053710938,America/New_York
8656084,"Core Creek Bridge, NC",34.82500076293945,-76.69000244140625,America/New_York
8656201,"Davis, Core Sound, NC",34.79679870605469,-76.45549774169922,America/New_York
8656225,"North River Bridge, Bettie, NC",34.7917,-76.6083,America/New_York
8656306,"Morehead-Beaufort Y.C., Newport River, NC",34.7683,-76.6717,America/New_York
8656451,"Gallant Channel, NC",34.7283,-76.6683,America/New_York
8656467,"Spooners Creek, NC",34.725,-76.8033,America/New_York
8656483,"Beaufort, Duke Marine Lab, NC",34.71733055555556,-76.67065833333334,America/New_York
8656502,"Morehead City Harbor, Harbor Channel, NC",34.720001220703125,-76.71080017089844,America/New_York
8656503,"Harkers Island Bridge, NC",34.715,-76.5783,America/New_York
8656518,"Beaufort, Taylor Creek, NC",34.7117,-76.645,America/New_York
8656539,"Lenoxville Point, North River Channel, NC",34.7083,-76.62,America/New_York
8656566,"Coral Bay, Atlantic Beach, NC",34.7,-76.7683,America/New_York
8656571,"Fort Macon, NC",34.6983,-76.6817,America/New_York
8656590,"Atlantic Beach Triple S Pier, NC",34.6933,-76.7117,America/New_York
8656613,"Swansboro, East Corbett Ave Bridge, NC",34.68659973144531,-77.11810302734375,America/New_York
8656841,"Cape Lookout, Lookout Bight, NC",34.6133,-76.5383,America/New_York
8656937,"Cape Lookout, Atlantic Ocean, NC",34.6083,-76.5283,America/New_York
8657002,"Sneads Ferry, New River, NC",34.57630157470703,-77.39540100097656,America/New_York
8657419,"Ocean City, Fishing Pier, NC",34.4517,-77.495,America/New_York
8657813,"Hampstead, NC",34.33940124511719,-77.70600128173828,America/New_York
8658120,"Wilmington, NC",34.22669982910156,-77.95330047607422,America/New_York
8658145,"Shinn Point, NC",34.217899322509766,-77.81230163574219,America/New_York
8658163,"Wrightsville Beach, NC",34.21330555555556,-77.78669444444445,America/New_York
8658501,"Orton Point, Cape Fear River, NC",34.0567,-77.94,America/New_York
8658559,"Wilmington Beach, NC",34.0317,-77.8933,America/New_York
8658579,"Sunny Point, Motsu North Wharf, NC",34.0233,-77.9467,America/New_York
8658622,"Reaves Point, Motsu Center, NC",34.0033,-77.955,America/New_York
8658654,"Motsu South Wharf #1, Cape Fear River, NC",33.99,-77.9567,America/New_York
8658715,"Federal Point, Cape Fear River, NC",33.9617,-77.94,America/New_York
8658741,"Zekes Island, Cape Fear River, NC",33.95,-77.9517,America/New_York
8658901,"Bald Head Island, Cape Fear River, NC",33.88,-78.0017,America/New_York
8659084,"Southport, NC",33.915,-78.0183,America/New_York
8659182,"Oak Island, Atlantic Ocean, NC",33.9017,-78.0817,America/New_York
8659414,"Varnamtown, Lockwoods Folly River, NC",33.933101654052734,-78.21890258789062,America/New_York
8659665,"Bowen Point, Shallotte Inlet, NC",33.915000915527344,-78.37329864501953,America/New_York
8659897,"Sunset Beach, NC",33.865,-78.5067,America/New_York
8660098,"Little River Neck, SC",33.87,-78.5733,America/New_York
8660121,"Little River Town, Little R., SC",33.87,-78.6083,America/New_York
8660147,"Dunn Sound, North, Little River, SC",33.86,-78.58,America/New_York
8660148,"Dunn Sound, Little River, SC",33.8583,-78.57,America/New_York
8660166,"Nixon Crossroads, Little River, SC",33.855,-78.6483,America/New_York
8660195,"Dunn Sound, West End, SC",33.8517,-78.5883,America/New_York
8660265,"Cherry Grove, Inside, SC",33.835,-78.6333,America/New_York
8660266,"Hog Inlet Pier, SC",33.8367,-78.6067,America/New_York
8660401,"Myrtle Beach Airport, SC",33.82,-78.7183,America/New_York
8660642,"North Myrtle Beach, SC",33.766700744628906,-78.81500244140625,America/New_York
8660854,"Combination Bridge, SC",33.7133,-78.9217,America/New_York
8660983,"Socastee Bridge, SC",33.6867,-79.005,America/New_York
8661070,"Springmaid Pier, SC",33.654998779296875,-78.91829681396484,America/New_York
8661093,"Yauhannah Bridge, Pee Dee River, SC",33.66,-79.155,America/New_York
8661119,"Sandy Island North, Bull Cr., SC",33.6017,-79.1183,America/New_York
8661139,"Bucksport, Waccamaw River, SC",33.6467,-79.095,America/New_York
8661299,"Lower Topsaw Landing, Pee Dee River, SC",33.6083,-79.1517,America/New_York
8661347,"Waccamaw River, S. Of Bull Cr., SC",33.5967,-79.0983,America/New_York
8661419,"Garden City Bridge, Murrells Inlet, SC",33.5783,-79.0033,America/New_York
8661437,"Garden City Pier, Murrells Inlet, SC",33.575,-78.9967,America/New_York
8661493,"Wachesaw Landing, Waccamaw R., SC",33.560001373291016,-79.08499908447266,America/New_York
8661529,"Capt. Alex'S Marina, Murrells, SC",33.5517,-79.0367,America/New_York
8661559,"Smith'S Dock, Murrells Inlet, SC",33.545,-79.045,America/New_York
8661582,"Divine'S Dock, Murrells Inlet, SC",33.5417,-79.0283,America/New_York
8661593,"Winea Plantation, Black River, SC",33.535,-79.3883,America/New_York
8661608,"Allston Creek, Murrells Inlet, SC",33.5317,-79.0533,America/New_York
8661609,"Oaks Cr. Inlet, Murrells Inlet, SC",33.53,-79.0433,America/New_York
8661684,"Oaks Creek, Upper End, Murrells Inlet, SC",33.5117,-79.0683,America/New_York
8661703,"Sandy Island, Thoroughfare Creek, SC",33.5067,-79.145,America/New_York
8661734,"Mt. Pleasant Plant., Black R., SC",33.495,-79.4617,America/New_York
8661989,"Bennett'S Dock, SC",33.435,-79.1267,America/New_York
8661991,"Hagley, Waccamaw River, SC",33.435,-79.1817,America/New_York
8662006,"Pawleys Island Pier, Atlantic Ocean, SC",33.4317,-79.1167,America/New_York
8662071,"Pawleys Inlet, Wards Dock, SC",33.4117,-79.135,America/New_York
8662216,"Cumberland, Sampit River, SC",33.37,-79.4333,America/New_York
8662245,"Oyster Landing (N Inlet Estuary), SC",33.35169982910156,-79.18669891357422,America/New_York
8662299,"Clambank Creek Dock, Goat Island, SC",33.3333,-79.1933,America/New_York
8662405,"Jamestown Bridge, Santee River, SC",33.305,-79.6783,America/New_York
8662549,"South Island Ferry, Winyah Bay, SC",33.2517,-79.2683,America/New_York
8662670,"Pleasant Hill Landing, Santee River, SC",33.245,-79.5217,America/New_York
8662746,"Winyah Bay, South Island Plantation, SC",33.235,-79.2033,America/New_York
8662747,"Georgetown Lt.House, Winyah Bay, SC",33.2233,-79.185,America/New_York
8662793,"N. Santee Bridge, N. Santee R., SC",33.21,-79.385,America/New_York
8662796,"Minim Creek, SC",33.195,-79.275,America/New_York
8662799,"Us Highway 17, South Santee River, SC",33.185,-79.4067,America/New_York
8662926,"Georgetown, Sampit River Ent., SC",33.361698150634766,-79.27999877929688,America/New_York
8662931,"Waccamaw River Entrance, SC",33.36669921875,-79.25499725341797,America/New_York
8662953,"Windsor Plantation, Black River, SC",33.415,-79.25,America/New_York
8663101,"Cape Romain, SC",33.025,-79.3483,America/New_York
8663219,"S. Santee R.,Iww(4 Mi. Canal Cr), SC",33.15420150756836,-79.35440063476562,America/New_York
8663381,"Cedar Island Pt, South Santee R, SC",33.12,-79.27,America/New_York
8663461,"Casino Creek, SC",33.1083,-79.3933,America/New_York
8663535,"Quinby Bridge, Quinby Creek, SC",33.095,-79.8083,America/New_York
8663539,"Pimlico, West Branch Cooper River, SC",33.095,-79.9533,America/New_York
8663618,"Mc Clellanville, Jeremy Creek, SC",33.0783,-79.46,America/New_York
8663665,"Richmond Plantation, E. Br. Cooper River, SC",33.0767,-79.855,America/New_York
8663757,"Dupont, Dean Hall, Cooper R., SC",33.0583,-79.9367,America/New_York
8663781,"French Quarter Creek, SC",33.055,-79.88,America/New_York
8663858,"Buck Hall, Awendaw Creek, SC",33.040000915527344,-79.55999755859375,America/New_York
8664022,"Gen. Dynamics Pier, Cooper R., SC",33.0083,-79.9233,America/New_York
8664442,"Moores Landing, Sewee Bay, SC",32.9367,-79.655,America/New_York
8664515,"Snow Point, 0.4 Mile N Of, Cooper River, SC",32.9483,-79.9317,America/New_York
8664531,"Bacon Bridge, Ashley River, SC",32.9583,-80.2033,America/New_York
8664541,"Yeamans Hall, Goose Creek, SC",32.925,-79.9867,America/New_York
8664545,"Cainhoy, Wando River, SC",32.9267,-79.83,America/New_York
8664589,"Hanahan, Turkey Creek, SC",32.9183,-80.0117,America/New_York
8664611,"Big Paradise Island, Wando River, SC",32.915,-79.7467,America/New_York
8664621,"Bull Island, Summerhouse Creek, SC",32.9133,-79.6167,America/New_York
8664662,"Army Depot, SC",32.91,-79.9517,America/New_York
8664688,"Clouter Creek, North, SC",32.9067,-79.935,America/New_York
8664699,"North Charleston, Ashley River, SC",32.900299072265625,-80.11750030517578,America/New_York
8664701,"Nowell Creek, SC",32.9,-79.9,America/New_York
8664782,"Horlbeck Creek, Wando River, SC",32.885,-79.845,America/New_York
8664801,"Price Creek, North Capers Island, SC",32.8817,-79.6583,America/New_York
8664878,"Old Capers Landing, Capers Island, SC",32.87,-79.6867,America/New_York
8664941,"South Capers Island, SC",32.8567,-79.7067,America/New_York
8664945,"Clouter Creek, South, SC",32.86,-79.9383,America/New_York
8664992,"North Dewee'S Island, SC",32.85,-79.7033,America/New_York
8665002,"Drayton, Bees Ferry, Ashley River, SC",32.8483,-80.0517,America/New_York
